"Year","Lon","Lat","County"
2020,-2.82688,50.89341,"Somerset"
2020,-3.03224,54.62453,"Cumbria"
2020,-2.61441,54.17039,"Lancashire"
2020,-2.0288,52.72003,"Staffordshire"
2020,0.82018,52.22536,"Suffolk"
2020,-2.85282,53.27549,"Cheshire West and Chester"
2020,-1.5411,51.50026,"West Berkshire"
2020,0.50249,51.58809,"Essex"
2020,-1.71881,52.34243,"Warwickshire"
2020,-2.07766,51.20748,"Wiltshire"
2020,-0.96287,52.58253,"Leicestershire"
2020,-3.90184,52.12194,"Carmarthenshire"
2020,-3.60656,51.13262,"Somerset"
2020,-0.92543,52.63078,"Leicestershire"
2020,-1.79317,53.32214,"Derbyshire"
2020,0.48034,51.60193,"Essex"
2020,-0.2972,52.76957,"Lincolnshire"
2020,-2.10372,53.55948,"Oldham"
2020,-0.50517,52.74783,"Lincolnshire"
2020,-1.47421,50.93757,"Hampshire"
2020,-1.34801,51.50768,"West Berkshire"
2020,-0.54051,54.30699,"North Yorkshire"
2020,0.08355,53.03164,"Lincolnshire"
2020,0.10294,52.4294,"Cambridgeshire"
2020,-1.63388,50.95627,"Hampshire"
2020,-0.7371,53.84601,"East Riding of Yorkshire"
2020,-1.71428,52.33776,"Warwickshire"
2020,-3.54438,51.66323,"Rhondda Cynon Taf"
2020,0.15741,53.26478,"Lincolnshire"
2020,-1.90933,52.03477,"Gloucestershire"
2020,-1.32916,52.68527,"Leicestershire"
2020,-0.56146,52.79473,"Lincolnshire"
2020,-0.52043,53.21439,"Lincolnshire"
2020,-2.33765,55.75731,"Scottish Borders"
2020,-1.0256,52.13813,"Northamptonshire"
2020,-1.67914,53.3783,"Derbyshire"
2020,-0.16007,51.24487,"Surrey"
2020,-0.7582,50.93274,"West Sussex"
2020,-1.84483,55.63685,"Northumberland"
2020,-0.59855,52.82653,"Lincolnshire"
2020,-0.89609,51.47762,"Wokingham"
2020,-1.52638,54.2275,"North Yorkshire"
2020,-2.49091,54.69819,"Cumbria"
2020,-1.18501,53.62507,"Doncaster"
2020,-0.10907,51.64116,"Greater London"
2020,-1.16504,53.11676,"Nottinghamshire"
2020,-1.25168,54.00425,"North Yorkshire"
2020,-1.70859,52.03754,"Gloucestershire"
2020,-2.78731,53.37568,"Knowsley"
2020,1.36955,51.19375,"Kent"
2020,-1.34667,52.12344,"Oxfordshire"
2020,-2.00993,51.75531,"Gloucestershire"
2020,-2.25874,51.79981,"Gloucestershire"
2020,-0.68056,51.84933,"Buckinghamshire"
2020,-2.64648,51.17796,"Somerset"
2020,-0.19794,53.85935,"East Riding of Yorkshire"
2020,-2.69587,50.68638,"Dorset"
2020,0.74809,51.97804,"Essex"
2020,-0.29352,50.87706,"West Sussex"
2020,-1.3261,52.81155,"Leicestershire"
2020,-1.85577,53.57632,"Kirklees"
2020,-0.78832,53.40873,"Lincolnshire"
2020,-1.4313,54.69087,"County Durham"
2020,-2.10783,54.02185,"North Yorkshire"
2020,-0.66905,53.38413,"Lincolnshire"
2020,-2.17036,51.0169,"Wiltshire"
2020,-0.47809,53.07688,"Lincolnshire"
2020,-0.74083,52.09529,"Milton Keynes"
2020,-0.81427,50.86036,"West Sussex"
2020,-2.46377,52.56711,"Shropshire"
2020,-2.70734,51.41836,"North Somerset"
2020,1.11819,51.94351,"Essex"
2020,-0.21519,53.80822,"East Riding of Yorkshire"
2020,-0.00644,53.36558,"Lincolnshire"
2020,-1.88363,54.44568,"North Yorkshire"
2020,-1.17854,51.95439,"Oxfordshire"
2020,-0.04487,51.10961,"West Sussex"
2020,-1.39807,51.88321,"Oxfordshire"
2020,0.10417,52.12253,"Cambridgeshire"
2020,0.15175,52.33824,"Cambridgeshire"
2020,-0.55064,51.64409,"Buckinghamshire"
2020,-2.02197,53.26705,"Cheshire East"
2020,-1.68862,52.27732,"Warwickshire"
2020,-0.66666,51.25424,"Surrey"
2020,-1.32093,51.13601,"Hampshire"
2020,-1.59237,55.24572,"Northumberland"
2020,-1.25893,52.65704,"Leicestershire"
2020,-1.99908,54.50331,"County Durham"
2020,-2.19168,51.1551,"Wiltshire"
2020,-1.74154,51.58136,"Swindon"
2020,-2.57968,52.86126,"Shropshire"
2020,0.33126,51.43792,"Kent"
2020,0.14183,52.45823,"Cambridgeshire"
2020,-1.32089,53.94748,"North Yorkshire"
2020,-2.20779,54.30229,"North Yorkshire"
2020,-0.41601,51.26059,"Surrey"
2020,-1.96219,54.70865,"County Durham"
2020,0.50982,51.69106,"Essex"
2020,1.19084,51.84876,"Essex"
2020,0.14974,52.48905,"Cambridgeshire"
2020,-0.41261,53.90973,"East Riding of Yorkshire"
2020,-2.2062,54.41678,"North Yorkshire"
2020,-1.83752,53.79022,"Bradford"
2020,-3.35786,51.51228,"Rhondda Cynon Taf"
2020,0.18807,51.58371,"Greater London"
2020,-2.52345,55.21594,"Northumberland"
2020,-1.29525,53.80504,"North Yorkshire"
2020,-1.31117,52.85756,"Leicestershire"
2020,-1.56818,52.77286,"Derbyshire"
2020,0.68584,52.01741,"Essex"
2020,-2.55273,53.60711,"Lancashire"
2020,0.6402,51.78604,"Essex"
2020,-0.4603,52.87937,"Lincolnshire"
2020,-1.73382,53.43759,"Sheffield"
2020,-0.80394,52.86226,"Leicestershire"
2020,-0.45267,54.32047,"North Yorkshire"
2020,-1.73743,52.42953,"Solihull"
2020,-1.79416,54.09941,"North Yorkshire"
2020,-4.46475,50.77395,"Cornwall"
2020,-1.29465,51.8375,"Oxfordshire"
2020,-1.55417,50.88202,"Hampshire"
2020,-1.5359,53.80005,"Leeds"
2020,0.94638,51.29921,"Kent"
2020,-1.2515,52.40288,"Warwickshire"
2020,-0.47684,53.31652,"Lincolnshire"
2020,-1.22104,54.22169,"North Yorkshire"
2020,-1.21324,54.50417,"North Yorkshire"
2020,0.49124,52.63121,"Norfolk"
2020,-1.34277,52.83623,"Leicestershire"
2020,-3.00261,54.20985,"Cumbria"
2020,-0.67298,52.31792,"Northamptonshire"
2020,-2.11945,54.49367,"County Durham"
2020,-2.68083,53.80557,"Lancashire"
2020,0.33602,51.85984,"Essex"
2020,-1.44106,53.63131,"Wakefield"
2020,0.1421,51.48447,"Greater London"
2020,0.73024,52.16424,"Suffolk"
2020,-1.23925,53.46068,"Doncaster"
2020,-0.72049,51.56925,"Windsor and Maidenhead"
2020,-1.05586,51.62637,"Oxfordshire"
2020,-0.72107,53.32968,"Lincolnshire"
2020,-1.92182,51.98423,"Gloucestershire"
2020,-2.08415,53.64743,"Rochdale"
2020,-2.21711,52.11617,"Worcestershire"
2020,-0.63123,53.25279,"Lincolnshire"
2020,-2.37986,54.472,"Cumbria"
2020,0.64382,52.3154,"Suffolk"
2020,-1.69221,51.57343,"Swindon"
2020,-1.84301,53.17812,"Derbyshire"
2020,1.07042,52.82565,"Norfolk"
2020,0.43082,52.36628,"Suffolk"
2020,-0.36957,53.3219,"Lincolnshire"
2020,-1.31768,52.46985,"Warwickshire"
2020,-1.20621,52.44259,"Leicestershire"
2020,-1.06586,50.99769,"Hampshire"
2020,0.07317,51.98007,"Hertfordshire"
2020,-0.30313,53.80487,"East Riding of Yorkshire"
2020,-0.86726,51.87043,"Buckinghamshire"
2020,-3.76455,52.85672,"Gwynedd"
2020,-1.52857,51.20932,"Hampshire"
2020,-0.46652,52.02298,"Central Bedfordshire"
2020,-2.10857,53.98513,"North Yorkshire"
2020,0.72513,52.31444,"Suffolk"
2020,-3.97745,51.16316,"Devon"
2020,-1.88008,54.21992,"North Yorkshire"
2020,-0.81542,53.64995,"East Riding of Yorkshire"
2020,-0.07814,50.91311,"East Sussex"
2020,-1.94531,52.40268,"Birmingham"
2020,-2.09257,53.10252,"Staffordshire"
2020,0.174,52.32044,"Cambridgeshire"
2020,-1.23432,51.78359,"Oxfordshire"
2020,-1.49124,51.72523,"Oxfordshire"
2020,-3.14136,54.59091,"Cumbria"
2020,-1.27036,52.02945,"Northamptonshire"
2020,-0.19079,53.0345,"Lincolnshire"
2020,-0.14631,54.13115,"East Riding of Yorkshire"
2020,0.23832,51.69273,"Essex"
2020,-1.43102,52.02822,"Oxfordshire"
2020,-1.98699,52.90904,"Staffordshire"
2020,0.09999,51.77632,"Essex"
2020,-2.71795,52.80006,"Shropshire"
2020,-0.50825,53.27886,"Lincolnshire"
2020,-0.74981,51.45629,"Bracknell Forest"
2020,-0.88936,53.50176,"North Lincolnshire"
2020,-1.22395,53.09166,"Nottinghamshire"
2020,0.4277,51.43388,"Kent"
2020,-3.34755,51.17398,"Somerset"
2020,-2.96968,54.35581,"Cumbria"
2020,-2.53606,52.77759,"Telford and Wrekin"
2020,-0.53614,53.83897,"East Riding of Yorkshire"
2020,-1.68487,55.44394,"Northumberland"
2020,-1.60951,51.31699,"Wiltshire"
2020,-2.73921,52.78558,"Shropshire"
2020,-1.74513,51.4863,"Swindon"
2020,0.41118,51.93855,"Essex"
2020,-2.2438,52.49348,"Staffordshire"
2020,-2.7013,54.90578,"Cumbria"
2020,-3.73696,55.45701,"South Lanarkshire"
2020,-0.13798,51.30555,"Greater London"
2020,-1.4189,52.00605,"Oxfordshire"
2020,-1.39827,54.24615,"North Yorkshire"
2020,0.22347,51.4377,"Kent"
2020,-1.44372,54.59515,"County Durham"
2020,-2.60444,51.32316,"Bath and North East Somerset"
2020,-2.48364,54.76168,"Cumbria"
2020,-1.148,53.96683,"York"
2020,-0.08434,52.59928,"Peterborough"
2020,-0.65113,50.9061,"West Sussex"
2020,-3.16097,52.79703,"Shropshire"
2020,-1.37811,53.95605,"North Yorkshire"
2020,-3.29592,50.87652,"Devon"
2020,-1.39898,54.84946,"Sunderland"
2020,-1.7341,53.07483,"Derbyshire"
2020,-1.00189,53.4306,"Nottinghamshire"
2020,-2.11689,52.90226,"Staffordshire"
2020,-0.1458,51.55272,"Greater London"
2020,-1.23231,51.23971,"Hampshire"
2020,-1.20872,53.41092,"Rotherham"
2020,-3.49427,51.86115,"Powys"
2020,-1.18395,53.94335,"York"
2020,-2.05688,54.60392,"County Durham"
2020,-1.10825,52.21469,"Northamptonshire"
2020,-0.94337,52.61365,"Leicestershire"
2020,-1.98145,52.40791,"Birmingham"
2020,-0.55703,52.46574,"Northamptonshire"
2020,-1.97084,53.98977,"North Yorkshire"
2020,-2.44187,53.62013,"Bolton"
2020,-0.31928,53.30063,"Lincolnshire"
2020,-0.11076,52.82371,"Lincolnshire"
2020,0.95591,51.28257,"Kent"
2020,0.23097,53.06522,"Lincolnshire"
2020,0.7253,52.35477,"Suffolk"
2020,-3.11945,51.05186,"Somerset"
2020,-0.49679,52.82756,"Lincolnshire"
2020,-1.19075,53.27253,"Derbyshire"
2020,-0.75631,51.28084,"Hampshire"
2020,-2.44446,53.32102,"Cheshire East"
2020,-0.90235,53.82332,"East Riding of Yorkshire"
2020,-1.69955,54.24042,"North Yorkshire"
2020,-0.8424,53.88547,"East Riding of Yorkshire"
2020,-0.79355,51.79789,"Buckinghamshire"
2020,-0.48135,53.69186,"North Lincolnshire"
2020,-0.90445,51.67864,"Oxfordshire"
2020,-1.08048,52.07348,"Northamptonshire"
2020,-1.69803,52.38957,"Solihull"
2020,0.20973,51.10296,"East Sussex"
2020,0.08332,50.9414,"East Sussex"
2020,-0.15037,53.50263,"North East Lincolnshire"
2020,-2.43703,52.69951,"Telford and Wrekin"
2020,-3.36824,51.60631,"Rhondda Cynon Taf"
2020,-2.16121,53.28036,"Cheshire East"
2020,0.18133,52.46536,"Cambridgeshire"
2020,-2.16763,52.73262,"Staffordshire"
2020,-1.59717,51.9426,"Oxfordshire"
2020,-0.39948,53.11334,"Lincolnshire"
2020,-2.56906,51.41505,"Bristol, City of"
2020,-1.53676,55.14236,"Northumberland"
2020,-1.57381,52.6249,"Warwickshire"
2020,0.96352,52.88205,"Norfolk"
2020,-4.15941,50.76156,"Devon"
2020,-0.91248,51.3814,"Wokingham"
2020,-1.59457,51.84947,"Oxfordshire"
2020,-3.32583,52.0437,"Powys"
2020,-2.52447,51.25683,"Somerset"
2020,-1.57728,55.20564,"Northumberland"
2020,0.21017,51.86418,"Essex"
2020,-2.15698,53.94851,"North Yorkshire"
2020,-1.11482,51.96603,"Oxfordshire"
2020,-0.23959,52.45396,"Cambridgeshire"
2020,-0.75938,52.55115,"Leicestershire"
2020,1.3892,52.59552,"Norfolk"
2020,-0.12234,52.64127,"Peterborough"
2020,-0.09606,52.72355,"Lincolnshire"
2020,-1.77842,52.96088,"Derbyshire"
2020,0.24318,52.56123,"Norfolk"
2020,-1.07186,51.99743,"Oxfordshire"
2020,-1.46697,53.86445,"Leeds"
2020,-1.7192,51.4228,"Wiltshire"
2020,0.14346,51.65306,"Essex"
2020,-1.11411,52.40461,"Northamptonshire"
2020,-0.72673,52.45874,"Northamptonshire"
2020,-1.77773,51.71601,"Gloucestershire"
2020,-1.44094,53.09949,"Derbyshire"
2020,-2.49509,53.28436,"Cheshire West and Chester"
2020,-3.4325,51.84345,"Powys"
2020,-2.24131,51.53616,"Wiltshire"
2020,-3.56387,51.10606,"Somerset"
2020,-3.38791,51.9439,"Powys"
2020,-2.57752,54.00287,"Lancashire"
2020,-0.77777,51.82528,"Buckinghamshire"
2020,-0.97869,52.47787,"Leicestershire"
2020,-1.92983,51.47527,"Wiltshire"
2020,-1.14705,51.80165,"Oxfordshire"
2020,-1.24585,52.02141,"Northamptonshire"
2020,-2.93744,54.26854,"Cumbria"
2020,0.02925,51.82797,"Hertfordshire"
2020,-2.23685,53.64799,"Rochdale"
2020,-2.52136,52.86727,"Shropshire"
2020,-1.79207,53.94443,"North Yorkshire"
2020,-0.13968,52.1662,"Cambridgeshire"
2020,-0.18161,51.85905,"Hertfordshire"
2020,-1.22092,51.41601,"West Berkshire"
2020,0.46788,51.33922,"Kent"
2020,-0.68874,54.02094,"North Yorkshire"
2020,-0.09813,52.87949,"Lincolnshire"
2020,-1.07374,53.0502,"Nottinghamshire"
2020,0.38755,51.86618,"Essex"
2020,-0.32081,51.98379,"Central Bedfordshire"
2020,-0.18375,52.05884,"Hertfordshire"
2020,-1.152,54.30612,"North Yorkshire"
2020,-0.71429,51.81597,"Buckinghamshire"
2020,-0.26937,52.4002,"Cambridgeshire"
2020,-1.31614,52.43646,"Warwickshire"
2020,-1.66729,52.73947,"Derbyshire"
2020,-1.35778,50.72708,"Isle of Wight"
2020,-1.23545,51.23381,"Hampshire"
2020,-1.84564,51.20813,"Wiltshire"
2020,-0.07192,53.63512,"East Riding of Yorkshire"
2020,0.43916,51.34271,"Kent"
2020,0.84015,52.62046,"Norfolk"
2020,-0.6395,52.82301,"Lincolnshire"
2020,-1.2871,53.81227,"North Yorkshire"
2020,0.40198,52.35171,"Cambridgeshire"
2020,-0.34744,51.44094,"Greater London"
2020,-3.26168,51.45577,"Vale of Glamorgan"
2020,-2.04437,54.17183,"North Yorkshire"
2020,-4.02825,51.62033,"Swansea"
2020,-0.88458,52.97673,"Nottinghamshire"
2020,0.8942,52.18365,"Suffolk"
2020,-0.80295,53.72152,"East Riding of Yorkshire"
2020,-2.33858,50.95042,"Dorset"
2020,-3.71525,51.09319,"Somerset"
2020,-1.48081,51.79729,"Oxfordshire"
2020,-1.79249,51.96375,"Gloucestershire"
2020,-0.8206,51.35914,"Bracknell Forest"
2020,-0.37386,53.17232,"Lincolnshire"
2020,-0.75189,51.89032,"Buckinghamshire"
2020,-2.64455,50.74253,"Dorset"
2020,-0.6913,52.0711,"Milton Keynes"
2020,-1.07268,51.16383,"Hampshire"
2020,-0.54205,52.86223,"Lincolnshire"
2020,-2.14651,53.74113,"Lancashire"
2020,-0.21847,51.64498,"Greater London"
2020,-0.45191,52.63266,"Peterborough"
2020,-2.06138,53.43496,"Tameside"
2020,-0.01375,52.46519,"Cambridgeshire"
2020,-1.56873,53.45602,"Sheffield"
2020,-1.94325,51.7563,"Gloucestershire"
2020,-1.5609,52.49127,"Warwickshire"
2020,-1.77868,54.82839,"County Durham"
2020,-0.44124,52.84611,"Lincolnshire"
2020,-0.52598,52.44397,"Northamptonshire"
2020,-2.63403,51.44249,"Bristol, City of"
2020,-2.60598,51.95377,"Herefordshire, County of"
2020,0.69307,51.80625,"Essex"
2020,-1.16386,52.1832,"Northamptonshire"
2020,-0.137,52.38175,"Cambridgeshire"
2020,-0.75865,52.27547,"Northamptonshire"
2020,-1.71258,51.59677,"Swindon"
2020,0.82408,51.83708,"Essex"
2020,0.60557,52.70973,"Norfolk"
2020,-1.45931,51.45315,"West Berkshire"
2020,0.78566,51.56225,"Essex"
2020,-3.58837,50.64587,"Devon"
2020,-2.26556,50.63849,"Dorset"
2020,-1.73138,50.93563,"Hampshire"
2020,-3.24795,52.445,"Powys"
2020,-2.94704,53.58922,"Lancashire"
2020,-1.92685,53.16845,"Staffordshire"
2020,-0.69822,52.20458,"Northamptonshire"
2020,-1.3282,51.33105,"Hampshire"
2020,0.15348,51.85021,"Hertfordshire"
2020,0.0985,52.84894,"Lincolnshire"
2020,-1.04734,52.29118,"Northamptonshire"
2020,-0.05886,51.68006,"Greater London"
2020,-1.14481,52.71645,"Leicestershire"
2020,-3.46689,50.99397,"Devon"
2020,-1.94692,53.05866,"Staffordshire"
2020,-2.22568,53.00698,"Staffordshire"
2020,-0.15706,52.65777,"Lincolnshire"
2020,-0.97571,54.51218,"Redcar and Cleveland"
2020,0.03959,52.91965,"Lincolnshire"
2020,-0.37304,52.23167,"Bedford"
2020,-1.61286,52.83167,"Staffordshire"
2020,-2.60511,54.68729,"Cumbria"
2020,-0.32495,51.68121,"Hertfordshire"
2020,-2.89309,56.25516,"Fife"
2020,-1.12396,54.08167,"North Yorkshire"
2020,-0.78475,51.7462,"Buckinghamshire"
2020,-0.34433,52.52588,"Cambridgeshire"
2020,0.10837,52.29945,"Cambridgeshire"
2020,-0.85856,51.29215,"Hampshire"
2020,-1.55429,51.86702,"Oxfordshire"
2020,-1.75061,52.29936,"Warwickshire"
2020,-2.07721,52.86579,"Staffordshire"
2020,-1.39238,50.97926,"Hampshire"
2020,-1.30521,51.44102,"West Berkshire"
2020,-0.33342,53.00839,"Lincolnshire"
2020,-0.77231,50.74875,"West Sussex"
2020,0.06922,50.80049,"East Sussex"
2020,-2.05165,51.98682,"Gloucestershire"
2020,-0.56776,53.09258,"Lincolnshire"
2020,0.25433,52.18736,"Cambridgeshire"
2020,-3.11272,51.5766,"Caerphilly"
2020,-1.9629,50.94381,"Dorset"
2020,-0.97622,52.79638,"Leicestershire"
2020,-1.31532,53.72484,"Wakefield"
2020,-2.91009,53.07596,"Wrexham"
2020,-1.88793,52.80207,"Staffordshire"
2020,-1.75901,52.75357,"Staffordshire"
2020,0.07299,52.51431,"Cambridgeshire"
2020,-0.12221,51.59947,"Greater London"
2020,-1.41733,52.87736,"Derbyshire"
2020,0.55879,51.68845,"Essex"
2020,-1.43301,54.24637,"North Yorkshire"
2020,-2.54474,50.95756,"Dorset"
2020,-3.34584,52.67518,"Powys"
2020,-1.00012,52.43196,"Northamptonshire"
2020,-2.11941,54.38278,"North Yorkshire"
2020,0.06144,51.39304,"Greater London"
2020,-0.13364,51.25926,"Surrey"
2020,-0.54345,52.65205,"Rutland"
2020,-2.43006,52.30424,"Worcestershire"
2020,-0.68675,54.01091,"North Yorkshire"
2020,-2.53321,53.15614,"Cheshire West and Chester"
2020,-1.07866,51.89732,"Buckinghamshire"
2020,-1.8018,54.3906,"North Yorkshire"
2020,-2.4842,52.74209,"Telford and Wrekin"
2020,-1.41561,54.67718,"County Durham"
2020,-3.86827,50.77659,"Devon"
2020,-2.60852,54.76887,"Cumbria"
2020,-2.58769,50.79058,"Dorset"
2020,-1.59565,51.8811,"Oxfordshire"
2020,-2.57832,50.86892,"Dorset"
2020,-0.55277,52.86746,"Lincolnshire"
2020,-2.16551,51.27412,"Wiltshire"
2020,-0.5403,51.42193,"Surrey"
2020,-1.90181,55.21574,"Northumberland"
2020,-0.56701,52.99864,"Lincolnshire"
2020,-2.29287,53.84252,"Lancashire"
2020,-2.14293,51.15439,"Wiltshire"
2020,0.68177,52.17437,"Suffolk"
2020,-0.6583,52.12028,"Milton Keynes"
2020,-1.00056,52.2041,"Northamptonshire"
2020,-2.49644,53.17039,"Cheshire West and Chester"
2020,-2.35483,55.26477,"Northumberland"
2020,1.0246,52.15635,"Suffolk"
2020,-1.18337,51.69754,"Oxfordshire"
2020,-1.29814,53.11012,"Nottinghamshire"
2020,0.66342,51.34452,"Kent"
2020,-1.22233,52.50533,"Leicestershire"
2020,-1.86781,51.74963,"Gloucestershire"
2020,-2.54696,52.97411,"Cheshire East"
2020,1.12093,52.89354,"Norfolk"
2020,-1.53525,51.16327,"Hampshire"
2020,-2.67273,52.13764,"Herefordshire, County of"
2020,-3.41066,54.66978,"Cumbria"
2020,-0.46038,52.41608,"Northamptonshire"
2020,-1.49641,52.60021,"Leicestershire"
2020,-0.82781,52.00623,"Buckinghamshire"
2020,-2.48014,51.92628,"Herefordshire, County of"
2020,-0.77469,53.41914,"Lincolnshire"
2020,0.41795,52.7022,"Norfolk"
2020,-3.29622,51.11706,"Somerset"
2020,0.18166,52.15547,"Cambridgeshire"
2020,-0.78966,52.27872,"Northamptonshire"
2020,-1.97813,51.21051,"Wiltshire"
2020,-1.35391,52.08235,"Oxfordshire"
2020,-1.6942,53.03259,"Derbyshire"
2020,-2.05086,51.05744,"Wiltshire"
2020,0.05784,53.34195,"Lincolnshire"
2020,-2.71672,52.89515,"Shropshire"
2020,-1.37834,52.23285,"Warwickshire"
2020,-2.78862,51.07086,"Somerset"
2020,-1.04629,52.24447,"Northamptonshire"
2020,-1.4323,51.91213,"Oxfordshire"
2020,-0.3585,53.85097,"East Riding of Yorkshire"
2020,-0.33184,54.05815,"East Riding of Yorkshire"
2020,-1.01468,53.29155,"Nottinghamshire"
2020,-0.28741,52.91913,"Lincolnshire"
2020,-3.56796,51.48616,"Vale of Glamorgan"
2020,-1.25278,53.02701,"Nottinghamshire"
2020,-1.03314,51.66415,"Oxfordshire"
2020,-0.81532,53.02216,"Nottinghamshire"
2020,-1.45901,54.25539,"North Yorkshire"
2020,-2.819,54.06524,"Lancashire"
2020,-0.29241,52.26813,"Cambridgeshire"
2020,-0.34798,53.14453,"Lincolnshire"
2020,-2.3299,51.45,"South Gloucestershire"
2020,-1.8541,53.99113,"North Yorkshire"
2020,-1.63041,52.38028,"Solihull"
2020,-1.38917,53.15489,"Derbyshire"
2020,-1.60638,52.30803,"Warwickshire"
2020,-0.19247,53.44055,"Lincolnshire"
2020,-0.94648,52.27868,"Northamptonshire"
2020,-1.56464,53.48386,"Sheffield"
2020,-1.75042,52.22564,"Warwickshire"
2020,-3.27417,52.7064,"Powys"
2020,-0.0757,53.49379,"North East Lincolnshire"
2020,-4.04076,51.81028,"Carmarthenshire"
2020,-0.44692,52.47761,"Northamptonshire"
2020,-1.74106,54.70743,"County Durham"
2020,-1.98421,55.01546,"Northumberland"
2020,-1.09299,52.34559,"Northamptonshire"
2020,0.35261,51.97808,"Essex"
2020,0.15942,52.62627,"Cambridgeshire"
2020,-0.56322,52.61681,"Rutland"
2020,0.64226,50.99204,"East Sussex"
2020,-1.20801,51.358,"Hampshire"
2020,-1.30997,51.95134,"Oxfordshire"
2020,-1.89199,51.7221,"Gloucestershire"
2020,0.19099,52.05943,"Essex"
2020,-2.76151,50.80779,"Dorset"
2020,-2.46582,55.87017,"Scottish Borders"
2020,-1.77685,52.97979,"Derbyshire"
2020,-1.92101,53.60943,"Kirklees"
2020,-1.62966,53.42928,"Sheffield"
2020,0.45181,51.04279,"East Sussex"
2020,-2.01841,52.48156,"Sandwell"
2020,-0.54922,53.0128,"Lincolnshire"
2020,-0.97756,52.84034,"Nottinghamshire"
2020,-2.47042,54.41285,"Cumbria"
2020,-1.77644,51.09873,"Wiltshire"
2020,-0.44407,52.06543,"Bedford"
2020,-2.0596,51.96391,"Gloucestershire"
2020,-2.23718,54.3841,"North Yorkshire"
2020,-1.70056,55.3292,"Northumberland"
2020,-0.97614,53.51669,"Doncaster"
2020,0.29508,51.99057,"Essex"
2020,-1.48301,52.56192,"Leicestershire"
2020,-1.21321,52.81775,"Nottinghamshire"
2020,-1.81011,54.9212,"Gateshead"
2020,-1.0997,52.72471,"Leicestershire"
2020,-0.87689,52.3397,"Northamptonshire"
2020,0.14565,52.74453,"Lincolnshire"
2020,-0.77551,52.29056,"Northamptonshire"
2020,-0.97065,52.78547,"Leicestershire"
2020,-0.57885,52.04741,"Central Bedfordshire"
2020,-2.02079,53.23923,"Cheshire East"
2020,0.06367,52.98635,"Lincolnshire"
2020,-1.92358,55.31877,"Northumberland"
2020,-0.09276,52.17857,"Cambridgeshire"
2020,-2.68282,52.19834,"Herefordshire, County of"
2020,0.95644,51.28428,"Kent"
2020,-1.8112,52.28439,"Warwickshire"
2020,-1.15652,51.01878,"Hampshire"
2020,0.2963,52.12528,"Cambridgeshire"
2020,-1.11154,53.23654,"Nottinghamshire"
2020,-0.14945,52.83047,"Lincolnshire"
2020,-4.07693,50.69765,"Devon"
2020,-1.66644,54.60384,"Darlington"
2020,-1.86221,53.35341,"Derbyshire"
2020,-0.05517,51.61197,"Greater London"
2020,-0.78005,53.205,"Nottinghamshire"
2020,-3.48936,51.80447,"Rhondda Cynon Taf"
2020,-0.03523,52.71973,"Lincolnshire"
2020,-1.33547,52.43623,"Warwickshire"
2020,-0.26042,51.79089,"Hertfordshire"
2020,-1.86939,50.71977,"Bournemouth, Christchurch and Po"
2020,-1.82924,52.74356,"Staffordshire"
2020,-1.05411,52.17097,"Northamptonshire"
2020,-2.12296,52.61679,"Wolverhampton"
2020,-2.21378,52.23093,"Worcestershire"
2020,-1.59892,51.72474,"Oxfordshire"
2020,-0.84021,53.26346,"Nottinghamshire"
2020,-0.34728,52.30335,"Cambridgeshire"
2020,-1.84539,54.33659,"North Yorkshire"
2020,-0.41736,52.6057,"Peterborough"
2020,-0.23417,52.32356,"Cambridgeshire"
2020,-1.20065,53.60052,"Doncaster"
2020,-2.75756,50.95035,"Somerset"
2020,-1.63167,50.76162,"Hampshire"
2020,-0.1437,53.42873,"Lincolnshire"
2020,-1.88238,53.1628,"Staffordshire"
2020,-1.46128,52.632,"Leicestershire"
2020,-2.09234,54.06476,"North Yorkshire"
2020,-1.3785,52.73917,"Leicestershire"
2020,-2.3217,53.32648,"Cheshire East"
2020,0.00721,51.12375,"West Sussex"
2020,-0.51724,53.13945,"Lincolnshire"
2020,-0.04052,53.27661,"Lincolnshire"
2020,-1.0779,52.32097,"Northamptonshire"
2020,-2.16389,53.81747,"Lancashire"
2020,-1.34287,51.17199,"Hampshire"
2020,-2.79542,52.34498,"Herefordshire, County of"
2020,-1.57928,54.24218,"North Yorkshire"
2020,-2.19423,52.84873,"Staffordshire"
2020,0.59642,51.59184,"Essex"
2020,-1.47789,55.01903,"North Tyneside"
2020,-2.34233,55.62069,"Scottish Borders"
2020,-1.84575,51.1901,"Wiltshire"
2020,0.84774,50.98767,"Kent"
2020,0.6463,52.01307,"Essex"
2020,-0.27595,53.39874,"Lincolnshire"
2020,-1.21976,54.43306,"North Yorkshire"
2020,-0.28907,51.11844,"West Sussex"
2020,-0.64613,50.93797,"West Sussex"
2020,-0.11968,53.70928,"East Riding of Yorkshire"
2020,0.8695,52.59702,"Norfolk"
2020,-1.17911,53.24903,"Nottinghamshire"
2020,-2.38236,54.63122,"Cumbria"
2020,-2.09422,54.90907,"Northumberland"
2020,-1.33347,51.51797,"West Berkshire"
2020,-2.89548,52.99811,"Wrexham"
2020,-1.53789,51.65027,"Oxfordshire"
2020,-0.94071,53.13081,"Nottinghamshire"
2020,-2.77572,50.99915,"Somerset"
2020,-1.36912,52.36234,"Warwickshire"
2020,-0.03656,52.87936,"Lincolnshire"
2020,-2.12445,53.97768,"North Yorkshire"
